Test Number,Target Shelf Probability,Target Shelf Rank,Missing Good Weight,Target Shelf Weight,Target Shelf Goods Count,Total Shelves,Target Shelf Std Dev,Min Weight,Max Weight,Target Shelf All Std Dev
5146,0.9999871909118756,1,7.069420285882012,25.035354699589732,29,72,1.6750622848423173,4.307159252278718,58.93551274628225,3.151277440768133
5147,1.0,1,61.32465241860609,58.218324159326144,29,86,5.228506558258498,4.720430319241032,72.83033710124714,0.7633341369719092
5148,1.0,1,22.831384706201966,22.256647019019404,8,49,0.8005061705412375,1.2998630615504496,59.1952772473855,0.1752177333406156
5149,1.0,1,21.616117314951264,8.660129278498227,53,11,1.5087355715330695,8.464778985341532,21.896215599602357,1.6857241317842035
5150,1.0,1,52.81135931625181,44.673930998610416,48,58,4.968105184702173,7.948742454699469,92.29995297780431,1.079458445630797
5151,0.9999967647011321,1,27.769219613089433,30.21143404432005,46,14,6.178607284433975,4.741334869182196,49.530790995948266,0.6296932408390777
5152,1.0,1,32.88383889934989,23.49987779203814,10,11,1.486643295822133,3.8473525186693522,39.36366486433859,2.6259499692118147
5153,0.9999999999918956,1,5.831175781297732,5.470940057113623,23,13,0.7625341389258183,5.3211868085399825,68.81344507899898,0.09501483951947486
5154,0.9999999999992751,1,26.031043515307793,27.06584454639116,16,40,3.4375714193049944,5.77251666262888,27.872910471327106,0.5659971528878474
5155,0.8531454344696341,1,10.224580734394664,47.904027461511525,15,74,5.739099306241482,5.887316863471256,83.98493910267298,8.638674797851786
5156,1.0,1,89.38307278620282,6.341443932220468,69,97,0.5759958562409077,6.273253511712556,98.45276265154543,9.622441676773443
5157,0.9996242676800068,1,32.88107824973054,44.779381337711655,25,77,6.92604345636545,10.654795627808493,75.98609692716808,2.104485549449903
5158,1.0,1,53.59646664138856,40.22589889959112,14,50,4.192523038404678,3.8894371082705983,84.86895072363029,3.375548610176213
5159,0.7391929653641425,1,11.897563053919335,46.64654636011008,55,96,9.225942516704116,6.426043634084175,48.49745409014479,4.596755533449545
5160,1.0,1,16.31007439333988,5.906518510126291,45,91,0.5547056348519365,4.10693360700976,50.4215509602569,1.505718237765813
5161,1.0,1,32.60599668780225,8.772136433032863,43,55,1.602400849315251,4.843350037487339,54.17276735503284,3.5540725207797164
5162,0.5768523112333966,3,6.654969065658175,80.56788353377529,53,72,17.60498613860171,3.3951029950161744,82.93021870188625,9.902824780462797
5163,1.0,1,13.442434890137841,12.443787660660727,19,71,1.4718906019955142,0.7032612128264525,21.769269775534184,0.24669333895384146
5164,0.999999999468931,1,26.405238601890293,60.91070161864725,18,94,3.685844511507339,3.6482945442202026,66.44862328776172,7.3681787251809
5165,1.0,1,10.682543628962856,11.573453008650938,16,35,0.8924503135164541,4.197636451164482,46.599316823269916,0.19021117195954432
5166,0.9999997232862801,1,21.159874000708193,32.71398118990737,30,45,4.434411660998528,5.176928067587451,42.54178291881178,2.109140203928577
5167,0.45786958476104717,7,5.413365828851522,48.83267337217881,28,67,3.6517394655687734,1.427624023172532,55.86461525195365,7.680159930651361
5168,1.0,1,25.396310262946766,25.027041534656494,15,59,1.20820087293506,2.0003474620673374,32.118027413509274,0.2725740703576683
5169,0.9999968227295155,1,3.127019165354927,4.518367211056091,23,34,0.6352750578169342,1.9094553193807107,20.36079982652064,0.28665477884816004
5170,0.7275393004155185,1,6.764689581880405,47.076942416577815,58,73,3.9783673519083105,4.234891925937232,63.397179414780105,5.121274734785526
5171,1.0,1,22.54044017695841,40.07974657824082,22,65,1.9965306101767064,8.052350032516133,44.18325239345663,3.383225842251634
5172,0.9999867958214573,1,21.98907042506196,42.168376536115105,14,23,4.969945556703794,0.272691529768502,87.19948799151685,4.803825429036418
5173,0.9999999991582524,1,65.86992010097842,80.96333288585056,46,39,9.29161367224401,5.523727536985986,82.32556586870763,2.3719309252485052
5174,1.0,1,49.484352579196894,39.74837298652653,12,75,3.0325019768589394,4.934166528046534,90.38506666454609,2.2303782627228
5175,0.9999999992026603,1,36.4817403038609,26.034275661166784,64,43,5.740886828857571,4.517972737550944,55.30369027781555,1.3219984076121545
5176,0.9999900860960521,1,21.31193532427871,34.793458537698356,43,76,4.765250456048135,4.544620999560531,43.82677121360764,2.063352081755797
5177,0.9999999926488662,1,32.908044173560256,44.680600320505675,31,84,5.408537210558353,6.548176137022384,47.682481494525945,2.0813420973234615
5178,0.999999999997064,1,27.824879405669144,27.824879405669144,51,53,3.64612046990535,5.184797179913522,37.98577717424913,0.23385090328346933
5179,0.9999991066330551,1,34.982128897927005,39.09410472654583,33,84,6.390452447914004,2.292213315675683,73.77572618775291,0.8478037009834897
5180,0.9996987550694834,1,6.205680730809471,19.09501022281985,21,51,1.3104260316900738,4.11057094447906,82.9544457720901,2.5411614945530805
5181,0.9964736784944461,1,11.703342565801172,47.109375245839715,15,16,2.9288034669891236,2.4340396155521815,53.915807393752814,8.034619374976007
5182,0.9999998390843605,1,43.70857986641713,92.67636610716607,22,100,7.161285804594348,18.03133547656819,94.123396218335,9.660792086568616
5183,0.9609295186114668,1,18.59169903268001,32.94762719461115,54,42,4.688394880962995,3.8440161851956343,34.658129954131056,1.9359125803361146
5184,1.0,1,31.726622277185754,5.928517387652871,20,81,0.5979786107867999,5.3405238964199055,36.951248360081756,5.3204247063558725
5185,1.0,1,54.48486098866672,16.64806565546049,61,89,2.361048221011331,0.4001900223942656,66.70515867181287,4.626532239912311
5186,1.0,1,17.07287871016818,11.974465340407553,92,57,1.6493142564386218,4.878384220992879,29.990149942274478,0.5287220636797132
5187,0.999999999999622,1,17.267396785463827,25.548803794928943,48,44,2.417687560394521,2.0529701195496584,25.971790371940017,1.1757820576249927
5188,1.0,1,78.35003105866849,30.38232336051882,43,67,2.5322368413317866,2.7620772025261764,79.75487343243549,6.896037074531122
5189,0.9999999999999998,1,39.98407222646034,20.253285103241044,61,59,4.725628807941861,10.125199052413011,64.0440924748613,2.479132636369595
5190,0.9999999995542109,1,14.883546459243721,24.21244554471213,42,89,2.334040443656742,3.521958684667069,93.57750750835515,1.4201168688022046
5191,0.931760924016045,1,11.350402556659157,65.69940932625794,35,52,7.5319930164136,4.379025110988531,73.11103845837452,8.737132636470045
5192,0.9326650939082679,1,11.411648966738225,49.27404574174348,54,62,4.43492550647401,6.869426431604139,51.242094596173935,5.009299881152502
5193,0.9999999999867395,1,26.284632597505574,53.32139082645863,34,49,3.315523107853605,11.65696661340192,77.39557123545171,4.298588518167494
5194,0.9958702287143303,1,9.71413845228005,52.28123737241819,16,50,2.6065067990383284,1.1412051783369295,86.34136083489852,9.497163512070095
5195,0.9590877238315307,1,5.532325033413984,17.43277753929731,22,40,1.7445197031903117,5.039711777292802,22.145493172350374,2.342433151409273
5196,0.9999926247148361,1,10.717485298556893,21.6503022491035,47,39,2.3485525966386605,2.605237735350615,25.756469891325086,1.5245323759123321
5197,1.0,1,51.72448568189614,19.79430477759696,50,49,2.7118597244373306,1.7961746853850014,94.17372339220972,4.263809774262054
5198,1.0,1,20.82746270400403,13.36040054073744,58,15,2.3061327133240805,7.606085312529626,78.36018012903887,0.9692098206016021
5199,0.9999999999983945,1,67.83627781114224,49.648198852996515,91,57,9.385677404930117,6.9465089007574905,80.55009929628527,2.0855848073361956
5200,0.8921685465693722,1,9.99672621957092,26.153230588501003,64,47,4.085833320059441,0.5088016049124067,31.93259968407481,1.9611008742666873
5201,0.9975012638235736,1,12.509386506407465,45.04290853496258,29,91,4.221293627152848,6.034776284241163,65.91031785732977,5.665256020679662
5202,0.5761246151940145,2,1.5547871178410764,34.08168964819514,71,78,4.910639533967491,1.537373383810041,34.64387497251987,3.7760480378398427
5203,0.9998970590324995,1,19.747394350807618,20.994855516076942,73,57,4.5140114172028545,2.9618161511953605,29.124859247737664,0.3282284140875109
5204,0.9952526559618553,1,20.080840075617242,61.972003862734894,62,70,5.099377398405028,2.513585428847024,79.03896366408416,5.196480186211043
5205,0.9999896186120669,1,19.7937230592348,18.991652791400963,48,79,3.986456917968262,4.392462483348621,28.087145474162497,0.3617889224390035
5206,0.999965678184099,1,6.63245840979123,30.418160216208626,35,65,2.0524550542530586,3.270883678348626,42.89143739077662,3.8077534771536525
5207,1.0,1,19.436656855364905,13.347725079379419,41,58,1.3038746209965113,1.659170625633206,41.34222718687407,0.9477549801507443
5208,1.0,1,37.65230296764326,19.443421845658193,27,59,2.298746690865842,4.688958717701722,42.39115379399617,3.28061524422446
5209,1.0,1,22.976316702260203,15.748555152077339,14,35,1.5122194096666448,1.0524260788537416,32.05436932361046,1.7539513186083084
5210,0.9978394540167024,1,19.75286619306658,36.77457166370195,73,82,6.405548769446386,7.866960240631234,40.35770172721319,2.0033985467834623
5211,1.0,1,52.920018908107785,16.080098438792646,47,85,1.3183315049456032,11.371772515559497,79.64101127713492,5.116463284950702
5212,0.99999999871226,1,16.053774203099167,21.07142141870311,63,32,2.322971194333465,6.641612931805313,33.58989472841822,0.6417814956863496
5213,0.9999998359817857,1,11.563248792844,14.760656528768695,28,21,1.539358609380441,7.582461961965149,22.616240532199228,0.5514669486765744
5214,0.9999543496862279,1,7.265405787672661,19.981705010249417,9,29,1.803598078084855,7.096596122662477,30.965054032766066,3.592489752224949
5215,0.929193922915964,1,3.6710822778884,13.892387547658798,25,82,2.0822620164523196,2.2857999267439832,19.581420901111517,1.9125529155184298
5216,1.0,1,40.93082941193379,27.008045694369027,52,34,2.248963042128042,0.8555763781583539,41.72362258248622,1.9502990832199885
5217,1.0,1,39.368714089873556,16.414820623222493,17,19,1.670661847210057,3.998719696126521,72.9923233332205,4.9340485152834255
5218,0.9062020781778136,1,13.622738117966685,31.50661098926204,68,33,7.475671713154283,2.784697877240755,44.779485157396316,2.1720872878246613
5219,1.0,1,44.62886869297251,29.05358075296842,22,22,4.029566716277142,13.846146863833605,55.109195605894925,2.98899629182424
5220,1.0,1,14.72093160175416,1.7498090663428743,49,32,0.2529471564734372,1.7143954008815103,46.64021880944486,1.7618328001789245
5221,1.0,1,76.16493133522266,7.795154672315052,29,94,1.1410858097226209,2.9721989758342926,79.59720893141701,11.817916119320525
5222,1.0,1,66.93028495567695,23.478494815131405,23,38,1.82072863212817,3.6843406537105405,85.28075309521164,8.474833942561627
5223,0.9999999935852134,1,7.864941910374856,14.573798340900217,45,94,1.3285461576931226,7.735267047502588,31.00907379532514,0.9678727625698855
5224,1.0,1,17.413095239473556,10.467500173781337,23,54,0.8758820449495204,3.1165861971532687,19.493104290794065,1.3947856270109973
5225,1.0,1,80.56264800136931,40.031251208448715,49,60,4.82113886433399,2.2588125289643894,93.63830962039634,5.408549998605756
5226,0.999676956376713,1,16.328060359020178,40.921373012227974,63,83,3.728737027410569,11.934568461817214,49.865143862845464,3.0163824760218683
5227,1.0,1,33.94458177036026,9.486596503956308,55,24,0.9990757189708233,4.477421548166456,63.48765999216572,3.259245187617226
5228,0.9999999999812343,1,4.95575362822818,12.656539747989356,20,49,0.7592143744649471,4.88425627426742,27.944236339042746,1.5861067140869087
5229,1.0,1,86.66519152225082,20.973884397735542,51,67,4.499704036806669,0.8444169246665609,89.13704985954581,8.812853226729656
5230,1.0,1,56.05027888181594,21.754581974041056,19,21,2.17948606416793,11.848005791378935,64.90823149458966,7.415332057301379
5231,0.9999999994983031,1,17.02499400574472,16.06435662949898,28,79,2.5302429077223234,3.3642595686928574,22.611687901681353,0.2775298344105274
5232,0.9999999985873838,1,31.431177809704096,43.0500233076565,66,29,4.9120839762266835,7.065498862631857,51.570670953017306,1.4590617327526014
5233,1.0,1,15.429369352088665,7.8312750797786865,23,39,1.0862741464303105,4.9419956656805875,25.070173950836647,1.4987088375823157
5234,1.0,1,50.55031013789691,24.45088221231202,24,73,1.9565617153479327,3.1651854563855624,82.38432040770938,4.952731660831155
5235,1.0,1,17.562712940014663,14.658818582204715,31,88,0.928899268938598,5.462560231420559,82.45304674111372,0.48294569695701495
5236,0.9999999999999961,1,31.80265569999781,24.530826603336692,66,98,3.768804022096373,2.1315097354171497,99.22941966438927,0.8472931138664157
5237,1.0,1,62.89879759244933,28.555299970429452,42,80,3.8075964831131643,11.505832085027986,75.76693070513008,5.085053089826693
5238,0.9074410241717212,1,11.622612414537883,40.65523376705113,45,19,7.736921341857984,11.437008559270339,41.77176084571818,4.220402650770099
5239,1.0,1,74.20833238306639,48.88166798885073,19,21,5.041547473081837,2.4798691151803793,82.50233229739094,5.055991565059393
5240,0.9999999995371407,1,17.023944807862115,17.023944807862115,38,66,2.5375649589472102,13.032682800412227,45.43515602956782,0.2305893423093494
5241,1.0,1,51.40538663233324,2.4663146659509083,29,11,0.29600013988831275,2.4202024778092794,52.11036911797002,8.628076305854863
5242,0.607461371706065,2,7.66032619728178,48.55970563929402,58,81,7.855755087804506,4.750502616935796,69.9644066556466,5.25018936645355
5243,0.9999999998480187,1,33.28330025228081,27.801899343649005,35,97,4.734143676717648,6.368812767332802,54.42578597586568,1.0722316417425517
5244,0.9999988870733809,1,10.628800614419616,32.520523549728125,19,100,2.0924064677199747,10.463533866754016,55.24497821058495,4.562702284242239
5245,0.9999999999994681,1,16.923562902376386,42.511201346596664,8,68,2.2992951427209807,13.431442008701234,54.707335758935024,7.339000728356002
5246,1.0,1,44.00217924909325,38.46420454723941,8,44,2.1344166919580996,4.487339970247057,61.75737868719535,1.71788106819595
5247,1.0,1,55.92649071180719,32.39706990317808,32,64,4.367955707628455,6.1545509658550674,85.356961778391,3.9127954813948365
5248,1.0,1,30.198412543698986,5.036757656450481,41,35,0.7921626809047566,4.70557192636814,39.31355800948809,3.8314669161714363
5249,1.0,1,69.0018752749164,4.429949680177282,20,37,0.5101291375204169,4.345354519349415,71.36243413808948,13.244051419353696
5250,1.0,1,76.27158562763641,17.42376177422953,15,43,1.130393532715866,8.015598982677862,94.0544651366017,13.551756120336421
5251,0.9999999999874675,1,84.21339375820699,84.21339375820699,28,67,12.615478222646454,5.728416914992932,86.44855116329296,1.4763020917820533
5252,1.0,1,64.87275195731648,21.66078766029206,30,72,1.7516285267931848,4.086554744102464,71.04425287768275,7.361826467565277
5253,0.9540830385039839,1,18.814785626518944,77.99742138729633,77,79,8.298021469779961,5.116403589268971,94.82563771332691,6.553286130516601
5254,1.0,1,48.837055199746494,33.025338864430104,44,42,2.758433858990374,6.577544282974028,50.353550493763635,2.33528104668626
5255,0.7273806444175522,1,4.175330469311653,64.41754062071797,25,29,5.640987511324502,4.062727914220403,75.81565469768239,11.214210086159877
5256,0.9999999999997078,1,21.805418322658902,20.96477920526663,45,65,2.8048946506616184,4.40004241442918,28.02147177823331,0.22921194315634527
5257,0.979099511150346,1,18.935089376404505,34.83058836568659,58,97,4.3604063175237195,8.474127046069826,44.360265761717685,1.9969333378581233
5258,0.8231658340087363,1,12.480487865177686,39.20303206669972,76,21,9.107314273720258,3.755555684860015,42.78757063738293,3.0360384739639654
5259,1.0,1,30.321328817306924,10.829099254761285,52,30,1.9626217571761917,5.7675581381158105,51.96518523424495,2.660137847419363
5260,0.9999999999986642,1,10.164444487592228,11.272902460862758,21,72,1.3507793773837047,3.594216040814093,37.646140884516775,0.23773880369113745
5261,0.9999999999996361,1,10.010347312007385,10.010347312007385,18,45,1.3268506309866517,9.717202151989786,63.435974543283116,0.16238054124981768
5262,0.9999999627954825,1,43.85310480729786,43.85310480729786,50,69,7.558199917589066,8.681733079456336,72.02431396065505,0.5124373715402577
5263,0.9999999992588943,1,5.717398913641597,5.717398913641597,61,51,0.8142787116971364,5.615523810625,39.21020860184684,0.06082437166695258
5264,1.0,1,36.33427703150795,21.81736064037429,44,54,4.019788681526863,6.444830397081836,36.931166953227375,2.154140963499335
5265,0.9999757747130609,1,56.22234990011677,58.87748556264654,53,63,11.6455256481888,3.657995175700866,71.31774940858946,0.9029649467878672
5266,0.9999999999999387,1,31.520798754213278,33.23415988040338,31,100,4.145563548106887,5.336679013884046,37.29304440003223,0.5132001297709408
5267,1.0,1,43.75615254646676,25.816967007600855,31,10,3.6250028205142186,1.710582826450744,44.71039137302737,3.216919150000766
5268,0.9603324358893816,1,11.182583562337555,31.108921459865368,34,96,4.572848381929663,8.318069255109581,63.69435409487954,3.2794160832268733
5269,0.8100255073221025,1,30.256261870152507,89.8686670479502,22,62,13.06374845832952,2.0086147865374495,92.46955193051497,11.818952514643073
5270,1.0,1,11.62625043735349,11.62625043735349,20,30,1.340719284450446,5.751077395757521,76.65487422612546,0.1556862061815184
5271,0.9990597128552833,1,30.34669838845681,54.925901099468376,46,96,7.272685166038952,10.154622819998604,71.35758621430344,3.5989012032908794
5272,1.0,1,48.97897497824186,9.16366879525932,61,25,1.3809963451399907,4.36223895846168,61.09758597440215,4.786669032174152
5273,0.8720991507002586,1,6.424402262710572,18.25789445987416,25,99,2.684475567843888,3.2068276507307854,30.687238612194466,2.2151407203463274
5274,1.0,1,95.42619000818483,20.314193211803413,89,65,3.5828775413873046,3.3258302376526783,96.8037978581457,7.737168654172351
5275,0.9999999999997935,1,46.555638391402304,39.97176732734887,42,72,5.9003526073642485,6.676575015485724,51.54399885898943,1.102444994364546
5276,1.0,1,32.93207465696525,24.99554566292844,52,24,2.7783199378634365,4.66530486558886,91.49615517369817,1.1654556032709125
5277,0.9247111585710042,1,10.160680308513411,51.977196571959595,69,25,5.454873839730725,1.564962636138123,72.00998315275282,4.90725752039612
5278,0.9999936600736233,1,13.121931110831158,40.5921140390951,25,49,2.5903138553461376,6.056732590113325,41.243822808672604,5.095785731040184
5279,1.0,1,23.47208015131886,6.670492088056719,16,80,0.5183283449353939,6.548917024906546,34.06234203166286,3.620594566016517
5280,0.9999994076749107,1,39.449087014260044,42.263988178037415,70,79,7.389573710373967,6.019985862034698,49.51135139540236,0.6007513371586668
5281,0.9999999999619306,1,37.26022518035857,31.07710646843092,47,89,5.916673308366343,3.7456310273239963,37.983704380988826,0.8982450368301427
5282,0.9632758090792287,1,7.214669653207157,38.76025970835393,23,39,2.3317593855911776,6.689761359349732,41.802059883101286,6.043903895926536
5283,1.0,1,17.81699459106391,7.2749079712932065,78,48,1.586367968850281,7.097669794243999,31.23947812037516,1.198507928548083
5284,1.0,1,20.487554550446415,4.984914984268558,36,21,0.8113571351202432,4.858979326287144,32.1949002037849,2.429243955825694
5285,1.0,1,35.51162023862859,37.3829524066045,18,31,3.4970265863027556,5.082763116701232,52.985415133824205,0.6905814204304331
5286,1.0,1,58.15213954410225,37.11454593864884,78,17,4.083483889888591,28.675620673523394,88.19976280246341,2.2941598397848884
5287,1.0,1,9.464924104405977,24.538076813426446,13,13,1.0859941889298197,8.523135178253387,24.814026688428108,3.6319196516941754
5288,0.9999609662299357,1,35.14323125433336,41.75188922546957,37,32,7.437226259920731,5.262737982251427,59.79580590286054,1.3239740892473235
5289,0.9999993574251351,1,34.275055214865475,34.53308776979773,50,72,6.524201773430908,4.326761824554589,53.72407809505218,0.5428379339183446
5290,1.0,1,9.094109811719335,3.975179666890581,31,84,0.6442183962449168,3.863364601519544,90.49773819097067,0.8655786830751072
5291,1.0,1,71.00274832426591,64.67975909632135,27,48,6.963743034461517,7.807166579292697,72.38812653136637,1.4493446199767046
5292,0.9999840544925387,1,43.65455704901467,69.04834592657866,32,15,7.634338829782227,10.298007611351176,70.31478164483894,4.216411707777955
5293,1.0,1,15.873070615400772,8.201727035634512,26,79,0.5231661207818199,6.5444906200205,30.158534881979328,1.4405155141469006
5294,0.9999999640394998,1,24.652851616184435,27.611765796926832,34,80,4.339544097962001,4.234245079139084,36.10890062618115,0.6269920940869612
5295,0.9999998481756843,1,44.64228404418488,59.55565887077383,69,16,7.713199762580139,10.11147036152521,60.39014453785,1.8543658406300254
5296,0.999999590334154,1,7.1109442905788685,7.0880585246822,51,58,1.2751720442509549,4.970547788348321,22.192133286844115,0.10544915165343281
5297,1.0,1,67.50120013633055,22.05652620306744,30,73,1.626801487607001,2.2856302001743503,89.22631332084609,8.085324765974448
5298,0.9999999999999547,1,17.55365428428066,22.128385459360096,12,39,2.0999386130807656,9.164097058256402,53.91108394004243,1.1987619451202136
5299,0.999999920358611,1,54.09603184007553,60.62430680590519,33,56,9.59451586573096,1.9392494991157223,77.71891289822214,1.442283236644152
5300,0.9999883959918129,1,10.493680857848583,19.13476244564928,49,13,2.642101122498115,3.955579678502881,52.24963669593429,1.171301243681997
5301,1.0,1,12.813103449742012,9.38945716675481,42,38,1.246573823599106,6.132227535551343,32.50421608584316,0.52342279493116
5302,1.0,1,32.51124875814399,16.667908277536036,56,34,1.8869613255208892,15.174245962819754,85.30156033753155,2.086725566786483
5303,0.9959772061611329,1,16.21796060341527,71.22958984821302,40,67,4.707660186062818,2.3545405072240304,74.98044146248202,8.308526756374038
5304,1.0,1,73.39679438424548,20.49130903884246,19,11,1.6050651689447673,20.15961707299503,74.589620629609,11.090178266149742
5305,1.0,1,14.122155959578645,6.269358097913017,53,41,1.0897966519851092,5.465814943045131,28.077143540128105,1.0297220690765316
5306,1.0,1,43.408105939029184,3.6616660709380007,27,54,0.2716353176444174,2.342172644292424,87.61275727671071,7.073980894927363
5307,1.0,1,34.580909656152414,8.623801353441864,42,27,1.4008840689454467,5.357069924870886,65.07426588418903,3.844116425514619
5308,1.0,1,33.32508224776579,7.873511868881544,10,12,0.4857916454347026,4.861052558037319,69.9266596742285,6.754721490769104
5309,1.0,1,95.81520945742491,90.3722086124947,26,20,7.786990271548411,13.43138315577932,98.63264502971452,1.6251892297649935
5310,0.9999999916927967,1,14.700074954122314,13.537105519550742,46,64,2.33061081451381,3.9561468770494854,23.886407460163873,0.28545169569218026
5311,1.0,1,21.724927198269278,12.607789711639127,51,70,2.506521346716672,2.5644306926752463,24.945231455617893,1.236851737379207
5312,1.0,1,23.954317176605223,17.57757538020142,15,73,0.9251240213794547,5.950477959310189,40.949411618597814,1.506994139602724
5313,1.0,1,44.790648742376874,4.633915181969796,52,90,0.4095610935141298,4.578258089911156,46.05318155517611,5.214098651505031
5314,0.9999547989505382,1,37.338852026885995,53.85272784135473,46,19,9.071053302775848,12.2605508720077,55.13594682251918,2.4687718101029317
5315,0.9998453911831835,1,27.011842894598242,33.45335407539307,47,41,6.950214968321177,6.973614461854057,71.24249225698028,1.0986248573627948
5316,0.9999685522125429,1,59.99050847466982,86.59755951002825,16,98,11.020489057014899,3.740712137374918,89.16044417038873,6.138953266533164
5317,1.0,1,52.60782776807029,26.14669240981163,17,27,1.8851442632083837,8.202990100810446,58.961769214526015,5.817803217509051
5318,0.9991558856204175,1,17.566652122224937,26.950349037296398,57,96,4.774525478798324,6.574164983408242,55.50029672688666,1.2472577969654468
5319,0.5716039167396416,1,20.86240363668494,67.95187069257683,87,41,11.468995243397288,10.147747618056027,79.33322521747121,4.996481322334091
5320,1.0,1,39.29196716192773,21.062804484382568,34,33,2.1323327767836444,8.281641723591463,94.8648828829932,3.0209767095631017
5321,0.9999997044922417,1,14.665250229883963,19.72603095483692,27,52,2.578849537987767,14.08543387439749,27.892106584314195,0.9109526584921567
5322,0.9999999998552426,1,31.553782948446873,49.907637508468376,12,28,4.733060624904228,7.064714729784548,60.88935062233719,4.83669729660255
5323,0.556354630693948,1,15.428028903132267,49.548722612398045,72,41,9.258333050960639,1.9760744241769688,83.14690144596304,3.9799437988110427
5324,0.9999379282983237,1,15.312989991013394,39.22175195616471,20,92,3.93923578541447,4.219530387133017,40.534857315332715,4.9096119375116345
5325,0.9999690148486808,1,38.071842335519165,45.17614816297978,46,76,8.683156876240806,2.68302989143692,72.99680249623054,1.3185923754070408
5326,1.0,1,7.250808921409021,5.513461446407257,19,90,0.6698500293051435,5.380511481733707,78.41798545676818,0.3837634634512247
5327,0.99999991042621,1,32.39244231852568,64.05909068301068,9,67,5.866243641089871,20.85018446496493,87.44053094922788,8.817800822312428
5328,1.0,1,71.29106853206186,48.0385242619409,19,58,2.3018196812506315,2.833286492420132,81.85471574455943,4.785281336433785
5329,0.9999997693648306,1,24.92913166454713,42.245799468303154,20,33,4.15492592804188,23.220951934323214,52.680412476336556,3.601638059036046
5330,1.0,1,44.49625857529474,15.831804086591529,11,63,1.535447809300296,3.7805764206823818,46.152923272992425,7.373389207831548
5331,0.9999999999424086,1,34.21458203311243,39.37260842918517,68,77,5.014265225624958,2.723123176352279,46.36130032134454,0.682239758460606
5332,1.0,1,5.924007604271987,8.96796294921135,15,90,0.5278029694262314,3.2677736607148367,16.788522750640855,0.6711856191981528
5333,1.0,1,16.612531386331863,16.86966224365191,39,55,1.2575970943527741,1.6333668000872015,25.604723958431553,0.1200957407962959
5334,1.0,1,74.53927953610318,43.72917924460955,20,25,5.546258978783545,18.60129499391375,78.28258323282452,6.2905607762754165
5335,0.3435062163210642,16,3.800022806949317,20.822183118356588,42,93,3.987124348156318,3.6876194708134467,29.611011286527066,2.520580767158812
5336,0.9999999991671727,1,23.333182668087282,23.333182668087282,52,38,4.055303121613792,6.5643107491715424,59.258645766225186,0.30887748794150494
5337,0.7569450480761614,1,3.4334239662119623,23.649057247595245,41,28,3.0885286526343623,3.4001035486225284,27.97109941441151,3.0317359899645577
5338,0.9999999568404007,1,37.10234198565982,37.10234198565982,55,49,6.451124325949257,9.102631046723197,94.83542409791552,0.471620966840624
5339,0.9999817420198541,1,25.904038882514506,40.964406404217506,41,91,6.176766130407243,10.495380228458043,58.02395875013455,2.271935342041505
5340,1.0,1,38.7648592204421,21.54153547205229,14,63,1.0269497597415351,3.168710744430413,63.50543433987924,3.87461083268144
5341,1.0,1,30.286911286370408,25.657002234021693,17,56,2.083767640503929,3.2254759985563988,30.61947562193495,0.9801362799813218
5342,1.0,1,53.11045460496216,21.574134604902113,28,12,3.2015663494342714,2.6548344013591736,53.84194470729846,5.564921139939418
5343,1.0,1,53.1773212862131,47.35514664099302,81,18,6.408744858352732,3.356027428918263,62.2856837923083,0.7432414511470583
5344,1.0,1,52.92526645208037,30.408223299585128,77,63,2.82194038345737,4.237066312812976,66.94703813384255,2.4878691787125637
5345,0.9999999999999999,1,51.228460265513725,42.91975841142485,25,10,5.952883757663327,3.002610110977716,51.83437183034939,1.6725052934111124
5346,1.0,1,12.4263481721668,18.904380879104345,27,31,1.301604883527578,5.979617907856303,37.732796313033106,1.1849878412054955
5347,0.9999887295100521,1,16.5575143000235,19.100695282273435,80,88,3.6591388793673265,2.2478688488535497,23.824368196917288,0.3854495758594729
5348,1.0,1,23.424615571315652,7.984479732693796,55,33,1.1228493201010417,1.6764572056790306,24.501978377609284,1.9935925893766975
5349,1.0,1,45.936161923993396,22.07068802262409,22,56,3.058229590898056,5.093194422916184,52.00334895724562,4.810299159802681
5350,1.0,1,29.489112014847827,29.489112014847827,44,84,2.169649740181297,12.351987682883122,33.59557188188778,0.18513141917836687
5351,1.0,1,10.681505955097771,3.1458036827173146,34,76,0.19999959752112362,3.112887565694009,92.01567373110049,1.229846634597421
5352,1.0,1,26.263406308008992,15.290522257054722,24,85,2.1796619566236672,6.450925416482617,74.02371009868642,2.0539991110674327
5353,1.0,1,23.727889494525378,11.688226941623437,27,100,1.3616852804408914,1.621621046290963,51.90250428894669,2.2727455948122492
5354,1.0,1,56.11842644395609,56.64832049829341,21,96,2.998821004758891,2.305301335725649,57.250008452431906,0.38279034301993226
5355,1.0,1,66.00533935899774,33.96145490884368,34,57,2.0819340536135926,8.303700119012348,74.91892069602831,5.152836192805853
5356,1.0,1,17.024026858709867,39.310187783980275,18,99,2.188760235872601,7.067449221033134,55.67466833415942,4.717307376409752
5357,1.0,1,38.328617570897,37.28259669238741,18,55,3.0980175856667316,6.523868608577575,70.77713547774015,0.563781268438011
5358,0.49656670912314665,4,6.323937326817002,49.58396394875608,39,36,4.215954794859412,6.229389627436658,67.13970180717692,6.578405958649882
5359,1.0,1,29.235530103216224,6.235630023953293,49,91,0.7494328780764613,3.57521464682576,32.669686231259206,3.2452127722404236
